merged_label	skin150	skin154	skin155	skin165	skin169	skin170	skin173	skin194	skin195	skin198	skin199	skin204	skin207	skin211	skin222	skin230	skin231	skin232	skin233	skin235	skin236	skin239	skin242	skin244	skin248	skin252	skin253	skin257	skin264	skin266	skin269	skin276	skin277	skin279	skin285	skin286	skin289	skin290	skin292	skin296	skin304	skin305
24 CTLex	0.012839506172839505	0.019258645682335887	0.005357472750785147	0.05407861849579641	0.005406797116374871	0.0045480386583285955	0.024067388688327317	0.04748387096774193	0.015053763440860216	0.03296703296703297	0.003480040941658137	0	0.0028495827396702628	0.008124253285543608	0.02487368830159347	0.009481123944147562	0.0037023324694557573	0.016030956329463792	0.03526734926052332	0.005407232173031429	0.01805117420259376	0.002584814216478191	0.005283018867924529	0.011579675077773938	0.0015041363750313362	0.02971508477538892	0.010634396773010634	0.013288529097296472	0.008759124087591242	0.005158578525028659	0.045813586097946286	0.0137221269296741	0.03701626472237801	0.02668416447944007	0.002066115702479339	0.012577469923441487	0.018005259963584867	0.01734842951059167	0.02782676856750931	0.038011695906432746	0.022004889975550123	0.008211678832116789
25 Treg3	0.0022222222222222222	0	0.051727323111029004	0.005907748239036582	0.004634397528321318	0.008148569262838735	8.022462896109105e-4	0.025548387096774195	0.004915514592933948	0.025044722719141325	0.0028659160696008186	0.0011614401858304297	0.0020354162426216163	0.0014336917562724014	0.0027205596579867857	0.0012066885019824168	0.06627175120325805	0.015754560530679935	0	0.001013856032443393	0.016649141254819488	4.846526655896607e-4	0.005660377358490566	0.003975112340131351	0	0.0071665792693585036	0.006967363403006967	0.0012219337100962272	0.06277372262773723	0.07928926251432938	0.0315955766192733	0.023727844482561464	0.022434099831744252	0.005905511811023622	0.026859504132231406	0.05103900838497995	8.092251669026907e-4	0.03323593864134405	0.012345679012345678	0.0024366471734892786	0.006112469437652812	0.01322992700729927
26 DCmono:mDC?	0.0027160493827160493	0.028991509629322842	0.009606502863476815	0.0081799591002045	0.016477857878475798	0.016865643357968543	0.006417970316887284	0.0025806451612903226	0.027342549923195084	0.013800153335037056	0.035209825997952915	0.0156794425087108	0.013026663952778343	0.017443249701314216	0.023319082782743878	0.021375624892259956	0.015179563124768604	0.016030956329463792	0.0034129692832764505	0.00777289624873268	0.011216263582194182	0.02407108239095315	0.01471698113207547	0.02523332181126858	0.021308598646277262	0.012585212375458836	0.015401540154015401	0.00672063540552925	0.017518248175182483	0.010317157050057318	0.01579778830963665	0.01972555746140652	0.002243409983174425	2.1872265966754156e-4	0	0.012759752096244987	0.011733764920089014	0.005295836376917458	0.0011757789535567313	0	0	0
27 ILC/NK2	0.02148148148148148	0.025678194243114516	0.006096434509514133	0.026130424903431038	0.021112255406797117	0.0557134735645253	8.022462896109105e-4	0.01264516129032258	0.002457757296466974	0.024278047533861487	0.025997952917093142	0.0027100271002710027	0.003256665988194586	0.01863799283154122	0.021764477263894286	0.01706602309946561	0.006293965198074787	0.004422332780541736	0.0011376564277588168	0.001013856032443393	0.011742025937609533	0.019063004846526656	0.007547169811320755	0.018320082958866227	0.004011030333416896	0.0019227407795839888	0.013568023469013568	3.054834275240568e-4	0.00291970802919708	0.007069163163928162	0.007898894154818325	0.004574042309891366	0.007571508693213685	0.016404199475065617	0.004132231404958678	0.013124316441851986	0.005259963584867489	0.013878743608473338	0.0054869684499314125	0.011695906432748537	0.023227383863080684	0.015967153284671534
28 ILC/NK3	0.043209876543209874	0.004348726444398426	0.004618510992056161	0.04476255396500795	0.002317198764160659	0.009475080538184575	0.004011231448054553	0.03793548387096774	0.0015360983102918587	0.0017889087656529517	0.029068577277379735	7.742934572202865e-4	6.106248727864848e-4	0.025567502986857827	0.01729498639720171	0.01172211687640062	0.00259163272861903	0.005251520176893312	0	0.0023656640757012504	0.011391517700665965	0.003715670436187399	0.007169811320754717	0.013826477704804701	0.0032589621459012284	0.0061178115714036006	0.022735606894022736	0.002596609133954483	0.0072992700729927005	0.0036301108139090562	0.007898894154818325	0.005431675242995998	0.010095344924284913	0.025153105861767278	0.030991735537190084	0.00984323733138899	0.00910378312765527	0.02428780131482834	0.01744072114442485	0.007309941520467836	0.014669926650366748	0.008667883211678832
29 Tcm:Tmm?	0.028395061728395062	0.013253261544833299	0.006096434509514133	0.02226766643944558	0.009268795056642637	0.02046617396247868	0.02206177296430004	0.01032258064516129	0.004301075268817204	0.011755686174290826	0.01248720573183214	0.006968641114982578	0.005292082230816202	0.012186379928315413	0.008356004663816556	0.007929667298741597	0.008515364679748241	0.006080707573244887	0.009101251422070534	0.011490368367691788	0.006659656501927795	0.0038772213247172858	0.01169811320754717	0.008987210508123056	0.0035096515417397845	0.003321097710190526	0.005500550055005501	0.004124026271574767	0.0072992700729927005	0.008788689338937715	0	0.009433962264150943	0.005047672462142457	0.010717410323709537	0.012396694214876033	0.003827925628873496	0.01517297187942545	0.005843681519357195	0.01352145796590241	0.022417153996101363	0.006112469437652812	0.0031934306569343066
30 Mono	7.407407407407407e-4	0.001449575481466142	0.0025863661555514503	9.088843444671666e-4	0.003089598352214212	7.580064430547659e-4	0	7.741935483870968e-4	9.216589861751152e-4	2.555583950932788e-4	0.0010235414534288639	1.9357336430507162e-4	8.141664970486464e-4	0.0011947431302270011	0	3.447681434235477e-4	0	8.291873963515755e-4	0.0034129692832764505	0.3159851301115242	0	0.004684975767366721	0.01660377358490566	5.184929139301763e-4	0.00250689395838556	0.001048767697954903	0.020902090209020903	0.002596609133954483	0	0	0.001579778830963665	0.002858776443682104	0.00532809871003926	6.561679790026247e-4	0	1.822821728034998e-4	4.0461258345134534e-4	3.652300949598247e-4	0	0	0.0012224938875305623	0.0013686131386861315
32 DC1	0.003950617283950617	0.03727479809484365	0.005542213190467393	0.0015905476028175414	0.015705458290422244	0.007769566041311351	4.0112314480545525e-4	0.002838709677419355	0.0030721966205837174	0.004088934321492461	0.012077789150460594	0.012775842044134728	0.0028495827396702628	0.0016726403823178017	1.94325689856199e-4	0.004654369936217893	0.0033320992225101815	0.002211166390270868	0.0022753128555176336	0.005407232173031429	0.0014020329477742728	0.008885298869143781	0.0030188679245283017	0.008641548565502939	0.02331411381298571	3.495892326516343e-4	0.0011001100110011	3.054834275240568e-4	0.00291970802919708	0.0026748184944593045	0.001579778830963665	0.012578616352201259	8.412787436904094e-4	0.0015310586176727908	0.004132231404958678	0.002005103900838498	0.002427675500708072	5.47845142439737e-4	0.006662747403488144	0.005360623781676413	0.004889975550122249	0.002281021897810219
34 Plasma	7.407407407407407e-4	0.002899150962932284	0.0011084426380934787	0.002953874119518291	0.006436663233779609	0.0053060451013833615	0.001604492579221821	0.00232258064516129	0.003686635944700461	0.001533350370559673	0.0077789150460593655	0.0027100271002710027	0.00508854060655404	0.013859020310633213	0.0025262339681305867	0.0024133770039648336	0.001480932987782303	0.0019347705914870095	0	6.759040216289286e-4	0.002278303540133193	0.004523424878836834	0.03207547169811321	0.00553059108192188	0.004261719729255453	0.0015731515469323545	0.06123945727906124	0.0027493508477165114	0.004379562043795621	0.0019105846388995033	0.00315955766192733	0.002572898799313894	0.0036455412226584407	0.0015310586176727908	0.002066115702479339	0.002187386073641998	0.004046125834513453	0.004200146092037984	1.959631589261219e-4	4.873294346978557e-4	0.003667481662591687	0
35 Mac2	4.938271604938272e-4	0.003934562021122386	0.002955847034915943	0.05248807089297887	5.149330587023687e-4	5.685048322910744e-4	0.03890894504612916	5.161290322580645e-4	6.144393241167435e-4	0	2.0470829068577277e-4	1.9357336430507162e-4	0	0	0.00388651379712398	1.7238407171177384e-4	3.7023324694557573e-4	0.001105583195135434	0.03299203640500569	3.379520108144643e-4	1.752541184717841e-4	0.0016155088852988692	0.0022641509433962265	3.456619426201175e-4	0.001002757583354224	6.991784653032686e-4	0.0044004400440044	0.012830303956010387	0.010218978102189781	1.9105846388995032e-4	0	0.002858776443682104	0.0011217049915872126	0	0	0.0014582573824279985	2.0230629172567267e-4	0.02246165084002922	3.919263178522438e-4	0	0.0024449877750611247	0
36 LC	0.0019753086419753087	0.008076206253882792	0.0035100683539626824	0	0.0018022657054582905	0	0	0	0.01597542242703533	0.0017889087656529517	4.0941658137154553e-4	0.021873790166473093	0.02157541217178913	0	3.88651379712398e-4	0	0.001480932987782303	5.52791597567717e-4	0.040955631399317405	0.0013518080432578573	5.257623554153522e-4	0.005815831987075929	0.0011320754716981133	6.91323885240235e-4	0.0478816746051642	0	3.667033370003667e-4	0.0021383839926683978	0.004379562043795621	1.9105846388995032e-4	0.00315955766192733	2.858776443682104e-4	0	0	0.002066115702479339	0.003827925628873496	0.001820756625531054	0	1.959631589261219e-4	0	0	0
37 Tc:DC?	0.0014814814814814814	0	0.10363938666174026	2.2722108611679165e-4	0	3.7900322152738296e-4	4.0112314480545525e-4	0	0	0	4.0941658137154553e-4	0	2.035416242621616e-4	2.3894862604540023e-4	3.88651379712398e-4	1.7238407171177384e-4	0.0011106997408367272	8.291873963515755e-4	0	0	0	3.2310177705977385e-4	0	1.7283097131005876e-4	0	1.7479461632581716e-4	0	3.054834275240568e-4	0	5.731753916698509e-4	0	2.858776443682104e-4	0	0	0	0	0	1.8261504747991235e-4	0	9.746588693957114e-4	0	0
38 B:Plasma?	0.0024691358024691358	0.001449575481466142	0	0.003181095205635083	0.0038619979402677654	0.0026530225506916807	0.00762133975130365	2.5806451612903227e-4	3.0721966205837174e-4	0.0017889087656529517	0.0040941658137154556	0.0023228803716608595	4.070832485243232e-4	0.002867383512544803	0.009133307423241352	0.0013790725736941907	0.00259163272861903	0.002211166390270868	0.017064846416382253	3.379520108144643e-4	7.010164738871364e-4	6.462035541195477e-4	0.004905660377358491	0.009160041479433114	0	0.0036706869428421605	0.011367803447011368	0.0030548342752405684	0.008759124087591242	0.0036301108139090562	0.001579778830963665	0.001429388221841052	0.010375771172181716	0.0032808398950131233	0	9.114108640174991e-4	0.0028322880841594174	0.009495982468955442	0.003527336860670194	0.004873294346978557	0.023227383863080684	4.562043795620438e-4
39 CTLex:NK2?	0.005925925925925926	0.0024849865396562435	0.0011084426380934787	0	0.002317198764160659	0.0028425241614553724	0.0012033694344163659	0.0025806451612903226	0.002150537634408602	0.002555583950932788	0.0026612077789150462	5.807200929152149e-4	0.002646041115408101	0.006212664277180406	0.004858142246404975	0.0022409929322530597	3.7023324694557573e-4	0.0030403537866224434	0.0011376564277588168	0.005745184183845894	0.0015772870662460567	9.693053311793214e-4	7.547169811320754e-4	0.006567576909782233	0.0015041363750313362	8.739730816290859e-4	0.0011001100110011	7.637085688101421e-4	0	0.004203286205578907	0	0.001429388221841052	5.608524957936063e-4	0.010061242344706912	0.010330578512396695	0.016405395552314985	2.0230629172567267e-4	7.304601899196494e-4	0.0062708210856359005	0.00682261208576998	0	0
41 Tcm	0.0019753086419753087	0.002899150962932284	0.0012931830777757251	6.816632583503749e-4	0.0018022657054582905	0	0.0012033694344163659	7.741935483870968e-4	0.002457757296466974	0.001533350370559673	8.188331627430911e-4	0.005420054200542005	0.002646041115408101	0.0033452807646356035	0.001554605518849592	0.001896224788829512	0.00259163272861903	2.763957987838585e-4	0	3.379520108144643e-4	0.001927795303189625	0.00210016155088853	7.547169811320754e-4	0.005876253024541998	0.004512409125094008	0.002097535395909806	0.0011001100110011	0.0015274171376202842	0.00145985401459854	0.0013374092472296522	0	0.002858776443682104	0.0011217049915872126	0.001968503937007874	0	0.0014582573824279985	4.0461258345134534e-4	0.002556610664718773	0.001763668430335097	0.0014619883040935672	0.0012224938875305623	0.0018248175182481751
