CellType	gene_name	log2FoldChange_il23	log2FoldChange_il17	padj_il23	padj_il17	significant_il23	significant_il17	radar_gene	pv50_gene
CD8	PAK2	-0.231	0.289	0.606	0.932	FALSE	FALSE	FALSE	FALSE
CD8	NCBP2	0.03	-0.138	0.974	0.948	FALSE	FALSE	FALSE	FALSE
CD8	FYTTD1	0.143	-0.067	0.768	0.982	FALSE	FALSE	FALSE	FALSE
CD8	RPL35A	0.152	-0.681	0.827	0.786	FALSE	FALSE	FALSE	FALSE
CD8	SLBP	0.156	-0.194	0.835	0.962	FALSE	FALSE	FALSE	FALSE
CD8	C4orf48	0.414	-2.636	0.096	0.473	FALSE	FALSE	FALSE	FALSE
CD8	MXD4	-0.167	1.227	0.823	0.785	FALSE	FALSE	FALSE	FALSE
CD8	ADD1	0.092	2.006	0.909	0.378	FALSE	FALSE	FALSE	FALSE
CD8	MFSD10	-0.243	0.42	0.722	0.94	FALSE	FALSE	FALSE	FALSE
CD8	LRPAP1	-0.024	0.938	0.977	0.786	FALSE	FALSE	FALSE	FALSE
CD8	LYAR	-0.324	-1.02	0.674	0.505	FALSE	FALSE	FALSE	FALSE
CD8	MRFAP1	-0.083	0.097	0.871	0.974	FALSE	FALSE	FALSE	FALSE
CD8	MRFAP1L1	0.197	0.167	0.788	0.943	FALSE	FALSE	FALSE	FALSE
CD8	BOD1L1	-0.094	0.091	0.913	0.974	FALSE	FALSE	FALSE	FALSE
CD8	MED28	0.048	-0.587	0.962	0.735	FALSE	FALSE	FALSE	FALSE
CD8	RBPJ	0.302	-0.226	0.63	0.948	FALSE	FALSE	FALSE	TRUE
CD8	ARAP2	0.155	-0.342	0.75	0.917	FALSE	FALSE	FALSE	FALSE
CD8	RFC1	-0.067	-0.604	0.917	0.868	FALSE	FALSE	FALSE	FALSE
CD8	RPL9	0.018	-0.71	0.978	0.814	FALSE	FALSE	FALSE	FALSE
CD8	UBE2K	0.256	-0.487	0.541	0.876	FALSE	FALSE	FALSE	FALSE
CD8	RHOH	-0.168	0.054	0.779	0.989	FALSE	FALSE	FALSE	FALSE
CD8	FRYL	0.168	0.086	0.845	0.984	FALSE	FALSE	FALSE	FALSE
CD8	OCIAD1	0.072	-0.726	0.915	0.77	FALSE	FALSE	FALSE	FALSE
CD8	OCIAD2	-0.072	-0.762	0.948	0.728	FALSE	FALSE	FALSE	FALSE
CD8	SRP72	-0.281	0.265	0.477	0.945	FALSE	FALSE	FALSE	FALSE
CD8	REST	0.196	-0.104	0.601	0.978	FALSE	FALSE	FALSE	FALSE
CD8	POLR2B	0.103	0.481	0.903	0.866	FALSE	FALSE	FALSE	FALSE
CD8	CENPC	0.074	-0.69	0.929	0.766	FALSE	FALSE	FALSE	FALSE
CD8	YTHDC1	-0.052	-0.042	0.952	0.989	FALSE	FALSE	FALSE	FALSE
CD8	G3BP2	-0.176	0.634	0.728	0.736	FALSE	FALSE	FALSE	FALSE
CD8	CCNI	-0.194	0.193	0.612	0.953	FALSE	FALSE	FALSE	FALSE
CD8	CNOT6L	-0.575	-0.002	0.184	1	FALSE	FALSE	FALSE	FALSE
CD8	MRPL1	-0.452	-0.008	0.652	0.999	FALSE	FALSE	FALSE	FALSE
CD8	HNRNPD	0.143	0.327	0.687	0.918	FALSE	FALSE	FALSE	FALSE
CD8	HNRNPDL	0.12	0.13	0.846	0.963	FALSE	FALSE	FALSE	FALSE
CD8	MRPS18C	0.406	0.082	0.327	0.984	FALSE	FALSE	FALSE	FALSE
CD8	PPM1K	-0.058	0.749	0.943	0.721	FALSE	FALSE	FALSE	FALSE
CD8	ADH5	0.078	-0.09	0.927	0.977	FALSE	FALSE	FALSE	FALSE
CD8	DNAJB14	0.117	0.051	0.83	0.99	FALSE	FALSE	FALSE	FALSE
CD8	H2AFZ	0.102	-0.772	0.845	0.761	FALSE	FALSE	FALSE	FALSE
CD8	NFKB1	-0.213	1.368	0.629	0.548	FALSE	FALSE	FALSE	FALSE
CD8	UBE2D3	0.063	-1.248	0.913	0.487	FALSE	FALSE	FALSE	FALSE
CD8	CISD2	-0.02	-1.626	0.978	0.429	FALSE	FALSE	FALSE	FALSE
CD8	AIMP1	0.387	0.487	0.517	0.878	FALSE	FALSE	FALSE	FALSE
CD8	RPL34	0.283	-0.807	0.613	0.759	FALSE	FALSE	FALSE	FALSE
CD8	OSTC	-0.26	-0.873	0.612	0.766	FALSE	FALSE	FALSE	FALSE
CD8	LARP7	0.438	-0.057	0.435	0.989	FALSE	FALSE	FALSE	FALSE
CD8	SNHG8	0.038	-0.578	0.976	0.824	FALSE	FALSE	FALSE	FALSE
CD8	C4orf3	-0.082	-0.831	0.913	0.623	FALSE	FALSE	FALSE	FALSE
CD8	ANXA5	0.007	0.246	0.989	0.922	FALSE	FALSE	FALSE	FALSE
CD8	KIAA1109	0.09	0.294	0.937	0.938	FALSE	FALSE	FALSE	FALSE
CD8	ELF2	0.03	0.234	0.976	0.935	FALSE	FALSE	FALSE	FALSE
CD8	NDUFC1	0.455	-1.297	0.442	0.514	FALSE	FALSE	FALSE	FALSE
CD8	SMARCA5	-0.009	0.792	0.984	0.778	FALSE	FALSE	FALSE	FALSE
CD8	LSM6	0.026	-0.38	0.982	0.873	FALSE	FALSE	FALSE	FALSE
CD8	RPS3A	0.047	-0.755	0.957	0.826	FALSE	FALSE	FALSE	FALSE
CD8	HMGB2	-0.322	-1.264	0.652	0.418	FALSE	FALSE	TRUE	FALSE
CD8	SPCS3	0.062	-1.788	0.943	0.363	FALSE	FALSE	FALSE	FALSE
CD8	IRF2	-0.066	-0.516	0.94	0.836	FALSE	FALSE	FALSE	FALSE
CD8	CFAP97	-0.027	-1.147	0.977	0.557	FALSE	FALSE	FALSE	FALSE
CD8	FRG1	0.294	-0.797	0.629	0.797	FALSE	FALSE	FALSE	FALSE
CD8	PDCD6	-0.128	-0.396	0.839	0.894	FALSE	FALSE	FALSE	FALSE
CD8	BRD9	0.187	-0.361	0.701	0.916	FALSE	FALSE	FALSE	FALSE
CD8	MRPL36	-0.038	-0.804	0.97	0.656	FALSE	FALSE	FALSE	FALSE
CD8	NDUFS6	0.457	-1.36	0.118	0.61	FALSE	FALSE	FALSE	FALSE
CD8	MED10	-0.133	-0.438	0.827	0.868	FALSE	FALSE	FALSE	FALSE
CD8	CCT5	0.08	0.127	0.909	0.971	FALSE	FALSE	FALSE	FALSE
CD8	OTULIN	0.167	-0.222	0.846	0.939	FALSE	FALSE	FALSE	FALSE
CD8	ZFR	-0.078	-0.049	0.943	0.99	FALSE	FALSE	FALSE	FALSE
CD8	SUB1	0.353	-0.781	0.303	0.84	FALSE	FALSE	FALSE	FALSE
CD8	TARS	0.376	-0.903	0.466	0.713	FALSE	FALSE	FALSE	FALSE
CD8	DNAJC21	0.043	0.679	0.959	0.795	FALSE	FALSE	FALSE	FALSE
CD8	IL7R	-0.761	-0.566	0.173	0.839	FALSE	FALSE	FALSE	FALSE
CD8	NIPBL	0.109	0.248	0.913	0.949	FALSE	FALSE	FALSE	FALSE
CD8	PTGER4	0.236	1.71	0.83	0.378	FALSE	FALSE	FALSE	FALSE
CD8	RPL37	0.481	-0.215	0.317	0.956	FALSE	FALSE	FALSE	FALSE
CD8	EMB	-0.225	-0.482	0.571	0.868	FALSE	FALSE	FALSE	FALSE
CD8	PARP8	-0.464	0.068	0.517	0.988	FALSE	FALSE	FALSE	FALSE
CD8	ITGA1	0.034	0.422	0.979	0.909	FALSE	FALSE	FALSE	FALSE
CD8	GZMK	-0.266	-0.431	0.833	0.88	FALSE	FALSE	FALSE	FALSE
CD8	GZMA	-0.132	-1.127	0.927	0.761	FALSE	FALSE	FALSE	FALSE
CD8	GPBP1	-0.065	-0.683	0.92	0.758	FALSE	FALSE	FALSE	FALSE
CD8	PDE4D	-0.094	0.41	0.943	0.894	FALSE	FALSE	FALSE	FALSE
CD8	KIF2A	0.058	-0.28	0.946	0.921	FALSE	FALSE	FALSE	FALSE
CD8	SREK1IP1	0.193	-0.462	0.762	0.879	FALSE	FALSE	FALSE	FALSE
CD8	PIK3R1	-0.096	-0.422	0.932	0.88	FALSE	FALSE	FALSE	FALSE
CD8	MRPS36	0.287	-0.66	0.612	0.818	FALSE	FALSE	FALSE	FALSE
CD8	BDP1	0.124	-0.323	0.909	0.878	FALSE	FALSE	FALSE	FALSE
CD8	BTF3	-0.099	-1.235	0.839	0.58	FALSE	FALSE	FALSE	FALSE
CD8	NSA2	0.006	0.281	0.99	0.928	FALSE	FALSE	FALSE	FALSE
CD8	IQGAP2	-0.51	-0.312	0.353	0.896	FALSE	FALSE	FALSE	FALSE
CD8	F2R	-0.011	0.071	0.986	0.988	FALSE	FALSE	FALSE	TRUE
CD8	TBCA	0.202	-0.761	0.652	0.82	FALSE	FALSE	FALSE	FALSE
CD8	RPS23	0.025	0.419	0.977	0.88	FALSE	FALSE	FALSE	FALSE
CD8	TMEM167A	0.045	-0.61	0.962	0.871	FALSE	FALSE	FALSE	FALSE
CD8	COX7C	0.208	-0.755	0.643	0.74	FALSE	FALSE	FALSE	FALSE
CD8	SLF1	0.015	-0.342	0.984	0.932	FALSE	FALSE	FALSE	FALSE
CD8	GLRX	-0.166	-0.312	0.781	0.933	FALSE	FALSE	FALSE	FALSE
CD8	CAST	0.15	0.501	0.876	0.853	FALSE	FALSE	FALSE	FALSE
CD8	LNPEP	-0.004	0.431	0.993	0.872	FALSE	FALSE	FALSE	FALSE
CD8	CHD1	-0.201	-0.425	0.781	0.881	FALSE	FALSE	FALSE	FALSE
CD8	PJA2	0.142	0.387	0.827	0.914	FALSE	FALSE	FALSE	FALSE
CD8	CAMK4	-0.129	-0.413	0.877	0.867	FALSE	FALSE	FALSE	FALSE
CD8	EPB41L4A-AS1	-0.745	-0.654	0.056	0.819	FALSE	FALSE	FALSE	FALSE
CD8	SRP19	0.064	0.071	0.941	0.981	FALSE	FALSE	FALSE	FALSE
CD8	REEP5	0.183	-1.256	0.612	0.441	FALSE	FALSE	FALSE	FALSE
CD8	DCP2	-0.158	-1.051	0.798	0.543	FALSE	FALSE	FALSE	FALSE
CD8	ATG12	0.372	-0.847	0.303	0.766	FALSE	FALSE	FALSE	FALSE
CD8	TNFAIP8	-0.265	-0.389	0.541	0.863	FALSE	FALSE	FALSE	FALSE
CD8	PHAX	0.041	-0.498	0.964	0.866	FALSE	FALSE	FALSE	FALSE
CD8	HINT1	0.125	-0.575	0.81	0.787	FALSE	FALSE	FALSE	FALSE
CD8	CDC42SE2	0.193	-0.363	0.742	0.866	FALSE	FALSE	FALSE	FALSE
CD8	IRF1	-0.122	0.704	0.84	0.797	FALSE	FALSE	FALSE	FALSE
CD8	UQCRQ	0.445	-0.583	0.056	0.853	FALSE	FALSE	FALSE	FALSE
CD8	VDAC1	-0.02	-0.71	0.977	0.726	FALSE	FALSE	FALSE	FALSE
CD8	TCF7	-0.062	0.869	0.955	0.66	FALSE	FALSE	FALSE	FALSE
CD8	SKP1	0.245	-0.414	0.532	0.898	FALSE	FALSE	FALSE	FALSE
CD8	UBE2B	0.319	-1.498	0.44	0.561	FALSE	FALSE	FALSE	FALSE
CD8	CAMLG	-0.019	-0.964	0.977	0.645	FALSE	FALSE	FALSE	FALSE
CD8	DDX46	-0.115	-0.095	0.73	0.978	FALSE	FALSE	FALSE	FALSE
CD8	HNRNPA0	0.034	0.403	0.97	0.919	FALSE	FALSE	FALSE	FALSE
CD8	HSPA9	-0.017	0.968	0.98	0.601	FALSE	FALSE	FALSE	FALSE
CD8	PAIP2	0.233	-0.721	0.597	0.689	FALSE	FALSE	FALSE	FALSE
CD8	UBE2D2	-0.073	-1.505	0.909	0.449	FALSE	FALSE	FALSE	FALSE
CD8	PURA	-0.338	0.942	0.477	0.72	FALSE	FALSE	FALSE	FALSE
CD8	CYSTM1	0.277	-0.138	0.696	0.966	FALSE	FALSE	FALSE	FALSE
CD8	NDUFA2	0.25	-0.393	0.525	0.885	FALSE	FALSE	FALSE	FALSE
CD8	IK	0.194	0.249	0.674	0.91	FALSE	FALSE	FALSE	FALSE
CD8	ZMAT2	0.247	0.16	0.552	0.956	FALSE	FALSE	FALSE	FALSE
CD8	TAF7	-0.075	0.527	0.903	0.801	FALSE	FALSE	FALSE	FALSE
CD8	DIAPH1	0.146	0.897	0.823	0.585	FALSE	FALSE	FALSE	FALSE
CD8	NDFIP1	0.01	-1.097	0.986	0.714	FALSE	FALSE	FALSE	FALSE
CD8	NR3C1	0.325	0.454	0.552	0.868	FALSE	FALSE	FALSE	FALSE
CD8	YIPF5	0.202	-0.341	0.846	0.893	FALSE	FALSE	FALSE	FALSE
CD8	LARS	0.208	0.087	0.762	0.983	FALSE	FALSE	FALSE	FALSE
CD8	CSNK1A1	-0.151	-0.485	0.675	0.844	FALSE	FALSE	FALSE	FALSE
CD8	CD74	0.342	-1.316	0.597	0.585	FALSE	FALSE	FALSE	FALSE
CD8	RPS14	-0.142	-0.827	0.861	0.744	FALSE	FALSE	FALSE	FALSE
CD8	ANXA6	0.259	1.939	0.541	0.426	FALSE	FALSE	FALSE	FALSE
CD8	ATOX1	0.227	-0.015	0.823	0.997	FALSE	FALSE	FALSE	FALSE
CD8	G3BP1	0.028	0.284	0.977	0.91	FALSE	FALSE	FALSE	FALSE
CD8	MRPL22	0.384	-0.076	0.466	0.982	FALSE	FALSE	FALSE	FALSE
CD8	ITK	0.113	0.89	0.917	0.736	FALSE	FALSE	FALSE	FALSE
CD8	CLINT1	-0.277	0.234	0.517	0.945	FALSE	FALSE	FALSE	FALSE
CD8	RNF145	0.246	-1.883	0.722	0.395	FALSE	FALSE	FALSE	FALSE
CD8	TTC1	-0.031	-0.925	0.971	0.722	FALSE	FALSE	FALSE	FALSE
CD8	SLU7	0.422	0.397	0.218	0.932	FALSE	FALSE	FALSE	FALSE
CD8	MAT2B	0.419	-0.253	0.518	0.892	FALSE	FALSE	FALSE	FALSE
CD8	LCP2	0.061	0.379	0.95	0.818	FALSE	FALSE	FALSE	FALSE
CD8	NPM1	-0.225	-0.765	0.552	0.731	FALSE	FALSE	TRUE	FALSE
CD8	FBXW11	-0.032	-0.28	0.977	0.891	FALSE	FALSE	FALSE	FALSE
CD8	STK10	-0.136	2.203	0.804	0.385	FALSE	FALSE	FALSE	FALSE
CD8	ATP6V0E1	-0.019	-0.374	0.977	0.853	FALSE	FALSE	FALSE	FALSE
CD8	CREBRF	0.036	0.035	0.965	0.994	FALSE	FALSE	FALSE	FALSE
CD8	SFXN1	0.005	-0.57	0.993	0.823	FALSE	FALSE	FALSE	FALSE
CD8	HIGD2A	0.002	-2.402	0.996	0.395	FALSE	FALSE	FALSE	FALSE
CD8	CLTB	0.049	0.732	0.953	0.87	FALSE	FALSE	FALSE	FALSE
CD8	NSD1	-0.081	-0.561	0.92	0.901	FALSE	FALSE	FALSE	FALSE
CD8	PRELID1	0.092	-0.56	0.876	0.903	FALSE	FALSE	FALSE	FALSE
CD8	LMAN2	-0.057	-0.103	0.943	0.984	FALSE	FALSE	FALSE	FALSE
CD8	TMED9	-0.119	0.317	0.879	0.951	FALSE	FALSE	FALSE	FALSE
CD8	NHP2	0.365	-0.058	0.429	0.991	FALSE	FALSE	FALSE	FALSE
CD8	HNRNPAB	0.099	1.247	0.862	0.461	FALSE	FALSE	FALSE	FALSE
CD8	HNRNPH1	0.152	0.481	0.913	0.86	FALSE	FALSE	FALSE	FALSE
CD8	CANX	0.114	1.21	0.903	0.418	FALSE	FALSE	FALSE	FALSE
CD8	SQSTM1	0.37	1.491	0.537	0.689	FALSE	FALSE	FALSE	FALSE
CD8	MGAT1	-0.028	0.896	0.977	0.774	FALSE	FALSE	FALSE	FALSE
CD8	RACK1	-0.258	-0.188	0.597	0.929	FALSE	FALSE	TRUE	FALSE
CD8	SERPINB1	0.097	0.44	0.919	0.913	FALSE	FALSE	FALSE	FALSE
CD8	PRPF4B	0.197	0.064	0.719	0.987	FALSE	FALSE	FALSE	FALSE
CD8	ECI2	-0.034	-0.117	0.976	0.975	FALSE	FALSE	FALSE	FALSE
CD8	SSR1	0.364	0.196	0.359	0.942	FALSE	FALSE	FALSE	FALSE
CD8	TMEM14C	0.179	-1.404	0.844	0.428	FALSE	FALSE	FALSE	FALSE
CD8	TMEM14B	0.139	-0.667	0.909	0.724	FALSE	FALSE	FALSE	FALSE
CD8	NOL7	0.216	-1.562	0.517	0.616	FALSE	FALSE	FALSE	FALSE
CD8	ATXN1	-0.063	-0.676	0.94	0.778	FALSE	FALSE	FALSE	FALSE
CD8	DEK	0.082	-0.477	0.86	0.864	FALSE	FALSE	FALSE	FALSE
CD8	C6orf62	0.111	0.022	0.863	0.996	FALSE	FALSE	FALSE	FALSE
CD8	TRIM38	-0.03	-1.096	0.976	0.676	FALSE	FALSE	FALSE	FALSE
CD8	HIST1H1C	-0.227	-0.503	0.903	0.903	FALSE	FALSE	FALSE	FALSE
CD8	HIST1H4C	0.556	-1.563	0.697	0.564	FALSE	FALSE	FALSE	FALSE
CD8	HIST1H1E	-0.676	-1.735	0.645	0.55	FALSE	FALSE	FALSE	TRUE
CD8	HIST1H1D	-0.336	-1.952	0.788	0.484	FALSE	FALSE	FALSE	FALSE
CD8	BTN3A2	-0.243	0.304	0.836	0.927	FALSE	FALSE	FALSE	FALSE
CD8	HLA-F	-0.026	0.228	0.983	0.938	FALSE	FALSE	FALSE	FALSE
CD8	HLA-A	-0.032	0.039	0.976	0.993	FALSE	FALSE	FALSE	FALSE
CD8	ZNRD1	0.024	-0.459	0.978	0.693	FALSE	FALSE	FALSE	FALSE
CD8	HLA-E	-0.32	0.766	0.518	0.823	FALSE	FALSE	TRUE	FALSE
CD8	ABCF1	0.175	-0.036	0.795	0.993	FALSE	FALSE	FALSE	FALSE
CD8	PPP1R10	-0.173	1.355	0.749	0.576	FALSE	FALSE	FALSE	FALSE
CD8	PPP1R18	0.074	-0.299	0.929	0.941	FALSE	FALSE	FALSE	FALSE
CD8	TUBB	0.059	1.594	0.964	0.305	FALSE	FALSE	FALSE	FALSE
CD8	HLA-C	-0.175	0.155	0.803	0.972	FALSE	FALSE	FALSE	FALSE
CD8	HLA-B	0.056	0.005	0.943	0.999	FALSE	FALSE	FALSE	FALSE
CD8	LTB	0.021	0.401	0.984	0.942	FALSE	FALSE	FALSE	FALSE
CD8	CSNK2B	0.104	-0.674	0.903	0.798	FALSE	FALSE	FALSE	FALSE
CD8	CLIC1	-0.096	-0.373	0.889	0.821	FALSE	FALSE	FALSE	FALSE
CD8	LSM2	-0.005	-2.357	0.993	0.363	FALSE	FALSE	FALSE	FALSE
CD8	C6orf48	-0.545	-1.756	0.442	0.418	FALSE	FALSE	FALSE	FALSE
CD8	GPSM3	-0.109	-0.692	0.861	0.82	FALSE	FALSE	FALSE	FALSE
CD8	HLA-DRA	-0.072	-0.709	0.962	0.795	FALSE	FALSE	FALSE	FALSE
CD8	HLA-DRB1	0.389	-0.065	0.881	0.989	FALSE	FALSE	FALSE	FALSE
CD8	PSMB8	-0.037	-1.216	0.964	0.602	FALSE	FALSE	FALSE	FALSE
CD8	PSMB9	0.014	-0.655	0.984	0.788	FALSE	FALSE	FALSE	FALSE
CD8	TAP1	-0.2	1.423	0.728	0.648	FALSE	FALSE	FALSE	FALSE
CD8	BRD2	0.295	0.869	0.652	0.692	FALSE	FALSE	FALSE	FALSE
CD8	HLA-DPA1	-0.083	-1.224	0.952	0.524	FALSE	FALSE	FALSE	FALSE
CD8	HLA-DPB1	-0.184	-1.088	0.887	0.648	FALSE	FALSE	FALSE	FALSE
CD8	RPS18	-0.09	-0.629	0.935	0.776	FALSE	FALSE	FALSE	FALSE
CD8	TAPBP	0.196	1.953	0.629	0.395	FALSE	FALSE	FALSE	FALSE
CD8	CUTA	0.118	-0.455	0.848	0.88	FALSE	FALSE	FALSE	FALSE
CD8	RPS10	0.309	-0.631	0.478	0.876	FALSE	FALSE	FALSE	FALSE
CD8	SNRPC	0.05	-0.514	0.96	0.81	FALSE	FALSE	FALSE	FALSE
CD8	RPL10A	-0.063	-0.357	0.929	0.881	FALSE	FALSE	FALSE	FALSE
CD8	FKBP5	-1.308	-0.857	0.26	0.749	FALSE	FALSE	TRUE	FALSE
CD8	STK38	0.047	0.714	0.97	0.778	FALSE	FALSE	FALSE	FALSE
CD8	SRSF3	0.281	-0.322	0.431	0.899	FALSE	FALSE	FALSE	FALSE
CD8	MTCH1	0.078	1.108	0.913	0.616	FALSE	FALSE	FALSE	FALSE
CD8	CCDC167	-0.056	-0.316	0.969	0.923	FALSE	FALSE	FALSE	FALSE
CD8	GLO1	0.392	-0.907	0.546	0.727	FALSE	FALSE	FALSE	FALSE
CD8	CCND3	-0.701	0.911	0.358	0.737	FALSE	FALSE	FALSE	FALSE
CD8	UBR2	0.104	-0.538	0.927	0.826	FALSE	FALSE	FALSE	FALSE
CD8	TBCC	0.135	-0.112	0.83	0.979	FALSE	FALSE	FALSE	FALSE
CD8	RPL7L1	0.283	-0.812	0.459	0.668	FALSE	FALSE	FALSE	FALSE
CD8	DNPH1	-0.343	-1.1	0.788	0.763	FALSE	FALSE	FALSE	FALSE
CD8	MRPL14	-0.193	-0.139	0.736	0.969	FALSE	FALSE	FALSE	FALSE
CD8	HSP90AB1	-0.012	0.272	0.984	0.926	FALSE	FALSE	FALSE	FALSE
CD8	CDC5L	0.144	-0.275	0.806	0.937	FALSE	FALSE	FALSE	FALSE
CD8	PHF3	-0.159	-0.283	0.766	0.932	FALSE	FALSE	FALSE	FALSE
CD8	SMAP1	-0.392	-1.948	0.229	0.454	FALSE	FALSE	FALSE	FALSE
CD8	EEF1A1	0.011	-0.389	0.984	0.881	FALSE	FALSE	FALSE	FALSE
CD8	COX7A2	0.317	-0.664	0.231	0.791	FALSE	FALSE	FALSE	FALSE
CD8	SENP6	-0.017	-0.153	0.979	0.973	FALSE	FALSE	FALSE	FALSE
CD8	PHIP	-0.001	0.369	0.998	0.875	FALSE	FALSE	FALSE	FALSE
CD8	HMGN3	0.249	-0.292	0.674	0.917	FALSE	FALSE	FALSE	FALSE
CD8	SYNCRIP	0.115	0.332	0.89	0.842	FALSE	FALSE	FALSE	FALSE
CD8	ZNF292	-0.369	-0.092	0.56	0.98	FALSE	FALSE	FALSE	FALSE
CD8	PNRC1	-0.124	-0.38	0.83	0.89	FALSE	FALSE	FALSE	TRUE
CD8	PNISR	-0.24	-0.634	0.569	0.798	FALSE	FALSE	TRUE	FALSE
CD8	PRDM1	-1.253	0.534	0.081	0.868	FALSE	FALSE	TRUE	FALSE
CD8	SNX3	0.134	-1.385	0.762	0.556	FALSE	FALSE	FALSE	FALSE
CD8	CD164	-0.027	0.12	0.971	0.977	FALSE	FALSE	FALSE	FALSE
CD8	CDC40	-0.081	-0.628	0.903	0.773	FALSE	FALSE	FALSE	FALSE
CD8	AMD1	0.285	0.639	0.524	0.81	FALSE	FALSE	FALSE	FALSE
CD8	GTF3C6	0.139	-0.785	0.827	0.729	FALSE	FALSE	FALSE	FALSE
CD8	FYN	-0.101	0.578	0.858	0.772	FALSE	FALSE	FALSE	TRUE
CD8	RWDD1	-0.198	-1.338	0.698	0.479	FALSE	FALSE	FALSE	FALSE
CD8	ASF1A	0.22	-1.033	0.668	0.545	FALSE	FALSE	FALSE	FALSE
CD8	SERINC1	0.195	0.226	0.711	0.958	FALSE	FALSE	FALSE	FALSE
CD8	NCOA7	0.208	0.074	0.73	0.982	FALSE	FALSE	FALSE	FALSE
CD8	THEMIS	0.401	0.418	0.311	0.903	FALSE	FALSE	FALSE	FALSE
CD8	SAMD3	0.795	-0.559	0.034	0.85	TRUE	FALSE	FALSE	FALSE
CD8	RPS12	-0.062	-0.583	0.953	0.819	FALSE	FALSE	FALSE	FALSE
CD8	AHI1	-0.15	-0.774	0.92	0.792	FALSE	FALSE	TRUE	FALSE
CD8	BCLAF1	0.178	-0.426	0.652	0.899	FALSE	FALSE	FALSE	FALSE
CD8	IFNGR1	-0.172	-0.99	0.838	0.6	FALSE	FALSE	FALSE	FALSE
CD8	TNFAIP3	-0.006	0.698	0.989	0.786	FALSE	FALSE	FALSE	TRUE
CD8	HEBP2	-0.058	-0.005	0.974	0.999	FALSE	FALSE	FALSE	FALSE
CD8	CCDC28A	0.276	-1.066	0.652	0.629	FALSE	FALSE	FALSE	FALSE
CD8	ABRACL	-0.039	-1.224	0.965	0.686	FALSE	FALSE	FALSE	FALSE
CD8	HECA	0.252	0.014	0.559	0.997	FALSE	FALSE	FALSE	FALSE
CD8	PHACTR2	-0.028	-1.712	0.978	0.469	FALSE	FALSE	FALSE	FALSE
CD8	SF3B5	-0.025	-0.515	0.977	0.843	FALSE	FALSE	FALSE	FALSE
CD8	UTRN	-0.346	-0.227	0.655	0.951	FALSE	FALSE	FALSE	FALSE
CD8	PCMT1	0.349	0.101	0.495	0.97	FALSE	FALSE	FALSE	FALSE
CD8	SYNE1	0.049	0.711	0.964	0.715	FALSE	FALSE	FALSE	FALSE
CD8	ARID1B	-0.278	0.143	0.571	0.965	FALSE	FALSE	FALSE	FALSE
CD8	DYNLT1	-0.058	-0.762	0.95	0.789	FALSE	FALSE	FALSE	FALSE
CD8	SYTL3	-1.068	0.253	0.141	0.937	FALSE	FALSE	FALSE	FALSE
CD8	EZR	-0.107	0.537	0.913	0.866	FALSE	FALSE	FALSE	FALSE
CD8	WTAP	0.176	-0.786	0.698	0.691	FALSE	FALSE	FALSE	FALSE
CD8	TCP1	0.245	-0.125	0.597	0.958	FALSE	FALSE	FALSE	FALSE
CD8	MRPL18	0.041	-0.882	0.962	0.707	FALSE	FALSE	FALSE	FALSE
CD8	MPC1	0.231	-1.115	0.719	0.614	FALSE	FALSE	FALSE	FALSE
CD8	RNASET2	-0.16	-0.027	0.83	0.996	FALSE	FALSE	FALSE	FALSE
CD8	PSMB1	0.083	-0.099	0.839	0.971	FALSE	FALSE	FALSE	FALSE
CD8	PDCD2	-0.015	-0.904	0.978	0.829	FALSE	FALSE	FALSE	FALSE
CD8	CHST12	0.187	0.336	0.827	0.951	FALSE	FALSE	FALSE	FALSE
CD8	ACTB	0.168	0.654	0.827	0.853	FALSE	FALSE	FALSE	FALSE
CD8	RAC1	-0.159	-0.448	0.698	0.882	FALSE	FALSE	FALSE	FALSE
CD8	RPA3	0.01	-0.002	0.989	1	FALSE	FALSE	FALSE	FALSE
CD8	NDUFA4	0.18	0.622	0.788	0.853	FALSE	FALSE	FALSE	FALSE
CD8	TOMM7	0.275	-0.792	0.662	0.752	FALSE	FALSE	FALSE	FALSE
CD8	TRA2A	0.239	-0.148	0.827	0.968	FALSE	FALSE	FALSE	FALSE
CD8	CYCS	0.299	-0.576	0.429	0.865	FALSE	FALSE	FALSE	FALSE
CD8	HNRNPA2B1	0.227	0.313	0.353	0.887	FALSE	FALSE	FALSE	FALSE
CD8	CBX3	0.31	-0.43	0.604	0.871	FALSE	FALSE	FALSE	FALSE
CD8	TAX1BP1	-0.069	-0.146	0.913	0.966	FALSE	FALSE	FALSE	FALSE
CD8	LSM5	0.2	0.8	0.788	0.828	FALSE	FALSE	FALSE	FALSE
CD8	SEPT7	0.288	-0.169	0.339	0.965	FALSE	FALSE	FALSE	FALSE
CD8	TRGC2	0.47	0.042	0.463	0.995	FALSE	FALSE	FALSE	FALSE
CD8	TRG-AS1	0.135	-0.441	0.92	0.837	FALSE	FALSE	FALSE	FALSE
CD8	RALA	-0.143	-0.639	0.83	0.767	FALSE	FALSE	FALSE	FALSE
CD8	CDK13	-0.052	0.707	0.957	0.876	FALSE	FALSE	FALSE	FALSE
CD8	MPLKIP	0.146	-1.869	0.837	0.393	FALSE	FALSE	FALSE	FALSE
CD8	PSMA2	0.187	0.86	0.781	0.856	FALSE	FALSE	FALSE	FALSE
